verdict,text,part
תפ (עכו) 2320∕04,"*	כלי הנשק יוחזרו לבעלים, כמפורט בפרוטוקול ביהמ""ש מיום 5.7.05. ו",אלך מהכבד אל הקל מבחינת חומרתן של העבירות: 
תפ (עכו) 2320∕04,הנאשם רשאי לערער על פסק  הדין תוך 45 יום מהיום.,אלך מהכבד אל הקל מבחינת חומרתן של העבירות: 
תפ (עכו) 2320∕04,"ניתן והודע היום, 08/04/25, בנוכחות ב""כ המאשימה, הנאשם והסניגור. ",אלך מהכבד אל הקל מבחינת חומרתן של העבירות: 
תפ (עכו) 2320∕04,"ש. צמח, שופט",אלך מהכבד אל הקל מבחינת חומרתן של העבירות: 
תפ (עכו) 2320∕04,"אבקש עיכוב ביצוע על מנת שהנאשם יוכל להתארגן, לשקול ערעור. לנאשם ילדה חולת סרטן. נ","ב""כ הנאשם:"
תפ (עכו) 2320∕04,לא נתנגד לעיכוב ביצוע לתקופה קצרה של מספר ימים לשיקול דעת בית המשפט. נבקש הפקדה עצמית וערבות צד ג'. אבקש צו עיכוב יציאה מהארץ והפקדת דרכון. ב,"ב""כ המאשימה:"
תפ (עכו) 2320∕04,"לבקשת הסניגורית ואי התנגדות ב""כ המאשימה, הריני מעכב ביצוע גזר הדין עד ליום 27.10.05 שעה 08.00. ו",החלטה
תפ (עכו) 2320∕04,"על הנאשם להתייצב במועד הנ""ל בתחנת המשטרה בעכו לתחילת ריצוי עונשו. נ",החלטה
תפ (עכו) 2320∕04,"מוצא בזה צו עיכוב יציאה מן הארץ נגד הנאשם. על הנאשם להפקיד את דרכונו (אם יש לו דרכון) בתחנת המשטרה בעכו, תוך 48 שעות.",החלטה
תפ (עכו) 2320∕04,"הנאשם ישוחרר בערבות עצמית + ערבות צד ג' בסך 10,000 ₪ כל אחד להבטחת התייצבותו לתחילת ריצוי עונשו. ב",החלטה
תפ (עכו) 2320∕04,הערבות תיחתם תוך 24 שעות. ,החלטה
תפ (עכו) 2320∕04,"ניתנה היום ח' באלול, תשס""ה (12 בספטמבר 2005) במעמד הצדדים. ו",החלטה
תפ (עכו) 2320∕04,002320/04פ  114 כרמית דותן,סגן נשיא
תפ (עכו) 2320∕04,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,סגן נשיא
