verdict,text,part
תפ (נצ') 3252∕02,"התובע ביקש מבית המשפט להחמיר בעונשו של הנאשם, בשל העבירות בהם הורשע הנאשם, כאשר הנאשם נהג ברכב במצב ששולל ממנו את השליטה ברכב, הנאשם סיכן סיכון ממשי את עוברי הדרך, ובתאונה אשר גרם אף גרם לפגיעה בשני עוברי דרך תמימים.",תקיפה – עבירה לפי סעיפים 379+ 381(א) (3) לחוק.
תפ (נצ') 3252∕02,"התובע ביקש מבית המשפט, כי היות ומדובר בנאשם אלים, ואשר עברו הפלילי צריך ללמד כי הנאשם איננו נרתע ויש להטיל עליו עונשים כבדים, על מנת אולי להרתיעו.",תקיפה – עבירה לפי סעיפים 379+ 381(א) (3) לחוק.
תפ (נצ') 3252∕02,"תיק פלילי 9161021/2, בית משפט השלום בנצרת, מדינת ישראל נ' ג'ריס ג'אריסה הנאשם הורשע בנהיגה בזמן פסילה, הפקרה לאחר פגיעה, ונהיגה בקלות ראש.",התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,"כב' השופט יצחק כהן, גזר על הנאשם את העונשים הבאים:נ",התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,פסילה מלקבל או להחזיק רשיון נהיגה לתקופה בת 10 שנים.,התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,פסילה מותנית לתקופה של 3 שנים.,התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,"מאסר של 60 חודשים, מתוכם 28 חודשים בריצוי בפועל והיתרה על תנאי.",התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,"קנס בסך 7,500 ₪.",התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,חתימה על התחייבות.,התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,"תיק פלילי 55/96, בית המשפט המחוזי בנצרת, מדינת ישראל נ' אמיר נואטחה, הנאשם הורשע בנהיגה בזמן פסילה, נהיגה בקלות ראש, סטייה מנתיב נסיעה, הפקרה לאחר פגיעה, שיבוש מהלכי משפט. ",התובע הגיש לעיון בית המשפט מספר פסקי דין:ו
תפ (נצ') 3252∕02,12 מאסר חודשי בפועל.,"כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,20 חודשי מאסר על תנאי.,"כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,"פסילה מלקבל ו/או להחזיק רשיון נהיגה, למשך 6 שנים.","כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,"קנס בסך 9,000 ₪.","כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,"ע""פ (ת""א), 1340/92, הנאשם הורשע בגין חבלה חמורה לרוכב אופניים, לאחר התאונה נמלט הנאשם מן המקום.","כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,שופט בית משפט השלום הפעיל מאסר מותנה של 9 חודשים וכן גזר במצטבר עונש מאסר של 24 חודשים.,"כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,בית המשפט גם פסל את הנאשם לצמיתות מלקבל ו/או להחזיק ברשיון נהיגה.,"כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,"בית המשפט המחוזי בערעור, החליט להתערב בעונש באופן ש – 5 חודשים מתוך המאסר על תנאי שהופעל יהיו בחופף והיתרה במצטבר סך הכל 28 חודשי מאסר בפועל.","כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,"ע""פ 4821/01, קרמה נ' מדינת ישראל, תקדין עליון 2002, (1), 105. בפני כב' השופטים דורנר, ביניש, א' פרוקצ'ה, המערער גנב משאית ונמלט עימה, כאשר הוא נוהג ללא רשיון נהיגה וללא ביטוח. במהלך המרדף שנערך אחרי המשאית הגנובה, נהג המערער בצורה פזיזה, פגע במכונית, פצע את נוסעיה, והמשיך בדרכו מבלי להיעצר.","כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,"המערער נידון ל – 36 חודשי מאסר, הופעל כנגדו מאסר מותנה של 8 חודשים, מחציתם במצטבר, כך שהוטל על הנאשם לרצות 45 חודשי מאסר.","כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,הנאשם נפסל מלהחזיק או לקבל רשיון נהיגה למשך 5 שנים.,"כב' השופט, גזר על הנאשם את העונשים הבאים:ב"
תפ (נצ') 3252∕02,"ע""פ 3101/93, שימעון עמר נ' מדינת ישראל, בפני כב' הנשיא א. ברק, השופט י. קדמי, כבוד השופט שטרסברג כהן.",בית המשפט העליון לא התערב בעונש.
תפ (נצ') 3252∕02,"הנאשם הורשע על פי הודאתו, בנהיגה בזמן פסילה, הפקרה אחרי פגיעה.",בית המשפט העליון לא התערב בעונש.
תפ (נצ') 3252∕02,"על הנאשם נגזר עונש מאסר של 8 שנים, מתוכם 6 שנים בפועל ושנתיים על תנאי.",בית המשפט העליון לא התערב בעונש.
תפ (נצ') 3252∕02,"בית המשפט העליון הפחית את עונשו של הנאשם ל – 5 שנים, מתוכם 3 שנים בפועל, ושנתיים על תנאי.",בית המשפט העליון לא התערב בעונש.
תפ (נצ') 3252∕02,"הסניגור טען, כי האירוע היה אירוע של מספר דקות, אשר קרה באופן ספונטני.",טיעוני הסניגור
תפ (נצ') 3252∕02,הנאשם מבקש לא למצות את הדין איתו והוא מבקש לפתוח דף חדש בחייו.,הנאשם חסך מזמנו של בית המשפט.
תפ (נצ') 3252∕02,"הנאשם נשוי ואב ל – 9 ילדים, אשר עובד בתיווך ובסחר במכוניות.",הנאשם חסך מזמנו של בית המשפט.
תפ (נצ') 3252∕02,"הסניגור ביקש מבית המשפט להאריך את התנאי בר ההפעלה, להמנע מהטלת מאסר בפועל על הנאשם, ולאזן את העניין בהטלת קנס בגובה של 4,000 ₪.",הנאשם חסך מזמנו של בית המשפט.
תפ (נצ') 3252∕02,"מעשיו של הנאשם, יש בהם משום סכנה מוחשית לעוברי דרך תמימים.",הנאשם הורשע בביצוע עבירות חמורות.
תפ (נצ') 3252∕02,"עברו של הנאשם הינו מכביד ולו מגוון רחב של עבירות, עבירות אלימות, עבירות רכוש וסמים.",הנאשם הורשע בביצוע עבירות חמורות.
תפ (נצ') 3252∕02,"מדי שנה, נקטלים בכבישי ישראל מאות אנשים, אלפים נפצעים והם משלמים מחיר דמים יקר.",הנאשם הורשע בביצוע עבירות חמורות.
תפ (נצ') 3252∕02,"נתתי דעתי לנסיבות האישיות של הנאשם היותו אב לשמונה ילדים ודברי אשתו, נתתי דעתי לחסכון המסויים שחסך הנאשם מזמנו של הציבור.","מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,"בהתחשב בטיעוני שני הצדדים לעונש, אני דן את הנאשם לעונשים הבאים:ו","מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,"אני מורה בזאת על הפעלת המאסר המותנה בתיק פלילי 1951/01 בית המשפט השלום בנצרת, גזר דין מיום 18/11/01, מאסר של 10 חודשים.","מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,"אני גוזר על הנאשם מאסר לתקופה של 40 חודשים, מהם 28 חודשים בפועל, והיתרה על תנאי למשך שלוש שנים, והתנאי שלא יעבור ויורשע על כל אחת מהעבירות בהן הורשע בכתב אישום זה ו/או עבירות נגזרות של אותן עבירות.","מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,"המאסרים יהיו בחופף ובמצטבר, כך שהנאשם ירצה בפועל 36 חודשי מאסר מיום מעצרו.","מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,אני פוסל את הנאשם מלהחזיק או לקבל רשיון נהיגה למשך 10 שנים מהיום.,"מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,"אני פוסל את הנאשם מלקבל או מלהחזיק רשיון נהיגה למשך שנתיים על תנאי מיום החזרת רשיונו וזאת לתקופה בת 3 שנים, והתנאי הינו, שבתקופה הנקובה לא יעבור על העבירות בהן הורשע בכתב אישום זה.","מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,"אני גוזר על הנאשם קנס בסך 3,000 ₪, או 100 ימי מאסר שישא הנאשם בנוסף לכל מאסר אחר שהוטל עליו.","מטעם זה, יש להחמיר בענישה. "
תפ (נצ') 3252∕02,"אני מורה בזאת על פי סעיף 51 י. לחוק העונשין, התשל""ז – 1977, על הפסקת עבודות השירות, והנאשם ישא את יתרת עונשו בסך 55 יום בבית הסוהר מהיום.",במידה ובתיק ישנה הפקדה יקוזז הקנס מכספי הפקדון.
תפ (נצ') 3252∕02,"ניתנה היום ט' בכסלו, תשס""ג (14 בנובמבר 2002) במעמד הצדדים.",זכות ערעור תוך 45 יום מהיום לבית המשפט המחוזי.
תפ (נצ') 3252∕02,נוסח זה כפוף לשינויי עריכה וניסוח,"הוקרא בפני עוה""ד עו""ד פוקרא, הנאשם וב""כ עו""ד כהן."
