verdict,text,part
"תפ""ח 5021-08","אנו סבורים כי יש לקבל את עמדת ב""כ המאשימה. כפי שניתן ללמוד מהכרעת הדין, אזי, החזקת האקדחים והכדורים נעשתה ע""י הנאשם מבעוד מועד, ואף לאחר הרצח נטל אותם עימו ודאג להסתירם.",גזר דין
"תפ""ח 5021-08","החזקת שני אקדחים ותחמושת בדרך זאת, אינה יכולה להיחשב כשלובה וקשורה במעשה הרצח באופן שתיקרא ""אותו מעשה"" ולפיכך לא חל בענייננו האמור בסעיף 186 לחסד""פ.",גזר דין
"תפ""ח 5021-08","נסיבות הרצח שתוכנן בדם קר ואשר בוצע ללא התגרות, כאשר הנאשם מגיע לבית המנוח ויורה בו עד לסיום התחמושת (או מעצור בנשק), כמפורט בהכרעת הדין, הינן חמורות מאוד.",גזר דין
"תפ""ח 5021-08","ההצטיידות בנשק מבעוד מועד ואף באקדח ""רזרבי"" והסתרתו מן המשטרה עד עצם היום הזה, מהווה נסיבה מחמירה, מעבר לחומרה הרבה הטמונה בכל מקרה של החזקת נשק שלא כדין.",גזר דין
"תפ""ח 5021-08","בשולי גזר דין זה נציין כי, למרבה הצער, לאחרונה אנו עדים למעשי אלימות קשה במהלכה נעשה שימוש בנשק חם המוחזק על ידי גורמים עבריניים בלא היתר ומשמש אותם במסגרת חיסול חשבונות בין עבריני הגובה לא אחת חיי חפים מפשע.",גזר דין
"תפ""ח 5021-08","הנאשם שבפנינו החל את הסתבכויותיו בפלילים כבר בהיותו בן 16, הורשע 7 פעמים בביצוען של עבירות רכוש ובעיקר עבירות אלימות, רבות, מגוונות וחמורות.",גזר דין
"תפ""ח 5021-08","אף מאסר בפועל ממושך – של 56 חודשים – שנגזר עליו בשנת 2003 ומאסר מותנה, לא הרתיעוהו ולא מנעו ממנו החזקת אקדח ואף שניים.",גזר דין
"תפ""ח 5021-08","בכך הוכיח נאשם זה כי טמונה בו סכנה רבה, וכי מורא החוק ממנו והלאה ולפיכך עליו ליתן את הדין, באופן משמעותי ובנפרד, בגין כל עבירה אותה ביצע אף אם בגין עבירת הרצח בה הורשע קיימת חובה שבדין לגזור עליו עונש של מאסר עולם.",גזר דין
"תפ""ח 5021-08","הכלל העולה מסעיף 45 לחוק העונשין, כפי שנתבאר בפסק דינה של הנשיאה ד. בייניש בע""פ 9059/03 אהרון יוסבשווילי נ' מדינת ישראל, תק-על 207(1), 3846: ""...הוא, כי הנאשם ירצה בחופף את עונשי המאסר שהותלו עליו בגין הרשעתו במספר עבירות שאינן בגדר 'אותו מעשה'. כאמור, משמעות הדברים הינה כי בדרך כלל ישא הנאשם את עונש המאסר של התקופה הארוכה ביותר שנגזר עליו, באופן שעונשי המאסר לתקופות הקצרות יותר יבלעו בתוכו"". ",גזר דין
"תפ""ח 5021-08","אולם, גם לכלל זה ישנם יוצאים מהכלל ובית המשפט רשאי להתחשב לענין זה, בין היתר, בסוג העבירות, חומרתן, אופי המעשים ונסיבות ביצוען, בתכנון קר רוח בעת הביצוע, בעברו הפלילי של נאשם, בהודאה והבעת חרטה, בשיקולי גמול והרתעה, ובכך שמי שביצע מספר עבירות חמורות לא ""ייהנה"" מהיותו נענש רק על העבירה החמורה ביותר.",גזר דין
"תפ""ח 5021-08","ועוד נקבע בפרשת יוסבשווילי הנ""ל כי ""... כאשר מדובר בעבירות עצמאיות המאובחנות זו מזו אף אם הן חלק מאותה מסכת עובדתית, עשוי הדבר להטות את הכף לטובת ענישה מצטברת מלאה או חלקית"". (ראו בנושא זה גם ע""פ 7075/03  אלון נ' מדינת ישראל, תק-על 2006(3), 1245).",גזר דין
"תפ""ח 5021-08","אומנם, החזקת כלי הנשק במקרה דנן, שלובה בעבירת הרצח שבוצעה באמצעות אחד מהם, אך היא גם נפרדת ממנה, באופן עובדתי, הן לפני הרצח והן לאחריו ובמיוחד, בפוטנציאל המסוכנות והחומרה הטמון בהחזקת האקדחים והסתרתם, עד היום.",גזר דין
"תפ""ח 5021-08","אחר שאמרנו דברים אלה בדבר הכלל שבסעיף 45 לחוק העונשין, לפיו מאסרים שהושתו על נאשם בגין הרשעתו בעבירות שאינן בגדר ""אותו מעשה"", יהיו חופפים, אלא אם בית המשפט מורה על הצטברותם, ראוי להדגיש שבשאלת הפעלתו של מאסר מותנה דומה כי הכלל הפוך.",גזר דין
"תפ""ח 5021-08","מכאן, שכוונת המחוקק היא כי מאסר מותנה יופעל, ככלל, במצטבר לעונש המאסר בפועל שנגזר על הנאשם  וכדי שיופעל באופן חופף, על בית המשפט לרשום טעמים לכך.",גזר דין
"תפ""ח 5021-08","בנסיבותיו המיוחדות של המקרה ושל הנאשם, כפי שהוסברו לעיל, לא מצאנו טעמים כאלה אלא דווקא טעמים הפוכים, המחייבים הפעלת המאסר המותנה באופן מצטבר לעונש המאסר בפועל שיושת על הנאשם בתיק זה.",גזר דין
"תפ""ח 5021-08",לאור האמור לעיל אנו גוזרים על הנאשם את העונשים כדלקמן:,גזר דין
"תפ""ח 5021-08",עונש של מאסר עולם בגין עבירת הרצח.,גזר דין
"תפ""ח 5021-08","16 חודשי מאסר בפועל בגין העבירות בנשק בהן הורשע, אשר ירוצה במצטבר לעונש של מאסר עולם.",גזר דין
"תפ""ח 5021-08","אנו מפעילים את עונש המאסר המותנה, בן 8 חודשים, שהושת על הנאשם בת""פ (חיפה) 269/03, באופן מצטבר לעונש מאסר עולם ו- 16 חודשי מאסר בפועל שפורטו לעיל.",גזר דין
"תפ""ח 5021-08","סיכומו של דבר, אנו גוזרים על הנאשם עונש של מאסר עולם וכן, במצטבר לעונש זה, עונש מאסר בפועל של שנתיים.",גזר דין
"תפ""ח 5021-08","בשל תקופת המאסר הממושכת שנגזרה על הנאשם, אין אנו גוזרים עליו מאסר מותנה.",גזר דין
"תפ""ח 5021-08",לצורך מניין תקופת המאסר תימנה תקופת שהייתו במעצר מיום 14.04.08.,גזר דין
"תפ""ח 5021-08","ניתן היום,  ו' תשרי תש""ע, 24 ספטמבר 2009, במעמד באי כח הצדדים והנאשם.",זכות ערעור לבית המשפט העליון תוך 45 יום מהיום.
"תפ""ח 5021-08",י' אלרון  54678313-5021/08,"גלעד, שופט"
"תפ""ח 5021-08","הודעה למנויים על עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו - הקש כאן",ליאת פנקר
